Data;Hora;Temperatura;Umidade;Velocidade_Vento;Pressao;Radiacao_Solar
16/11/2024;13:00;22,8;92;0,9;1012,6;58
16/11/2024;14:00;22,4;92;1,5;1012,3;147
16/11/2024;15:00;22,3;92;1,2;1012;128
16/11/2024;16:00;23,3;86;1;1011,6;149
16/11/2024;17:00;23,9;76;1,1;1011,5;81
16/11/2024;18:00;23,8;73;0,8;1011,5;29
16/11/2024;19:00;23,1;77;0,7;1011,6;1
16/11/2024;20:00;22,2;83;0,6;1012;0
16/11/2024;21:00;22;85;0;1012,6;0
16/11/2024;22:00;21,6;86;0,4;1012,9;0
16/11/2024;23:00;21,7;87;0;1013,2;0
16/11/2024;24:00:00;21,7;89;0;1012,9;0
17/11/2024;01:00;21,9;89;0,6;1012,5;0
17/11/2024;02:00;21,8;90;0;1011,9;0
17/11/2024;03:00;21,8;90;0,6;1011,5;0
17/11/2024;04:00;21,7;90;0,6;1011,5;0
17/11/2024;05:00;21,6;90;0;1011,6;0
17/11/2024;06:00;21,5;90;0;1012;2
17/11/2024;07:00;22;91;0,6;1012,4;54
17/11/2024;08:00;23,4;88;0,7;1012,6;188
17/11/2024;09:00;27,2;69;1;1012,8;668
17/11/2024;10:00;26,5;71;1,5;1012,9;844
17/11/2024;11:00;26,3;72;1,5;1012,7;938
17/11/2024;12:00;26,7;69;1,4;1012,3;976
17/11/2024;13:00;27,1;65;1,3;1011,8;717
17/11/2024;14:00;27,4;63;1,3;1011,4;392
17/11/2024;15:00;27,1;66;1,5;1010,8;270
17/11/2024;16:00;26,3;71;1,5;1010,6;157
17/11/2024;17:00;25,8;73;1,3;1010,4;123
17/11/2024;18:00;25,4;75;1;1010,4;50
17/11/2024;19:00;24,5;77;0,9;1010,7;3
17/11/2024;20:00;23,7;81;0,8;1011;0
17/11/2024;21:00;23,1;84;0,7;1011,4;0
17/11/2024;22:00;22,5;85;0;1011,7;0
17/11/2024;23:00;22,2;86;0;1011,9;0
17/11/2024;24:00:00;21,8;87;0;1011,8;0
18/11/2024;01:00;21,6;88;0;1011,2;0
18/11/2024;02:00;21,3;89;0,5;1010,6;0
18/11/2024;03:00;20,9;90;0;1010,3;0
18/11/2024;04:00;20,9;91;0;1009,8;0
18/11/2024;05:00;20,6;91;0;1009,6;0
18/11/2024;06:00;20,8;91;0;1010,1;5
18/11/2024;07:00;22,1;92;0,6;1010,4;95
18/11/2024;08:00;24,6;83;0,8;1010,6;339
18/11/2024;09:00;25;76;0,9;1011,1;365
18/11/2024;10:00;24,9;76;1,2;1011,4;227
18/11/2024;11:00;24,6;78;0,9;1011,2;259
18/11/2024;12:00;25,1;76;1,1;1010,7;295
18/11/2024;13:00;25;77;0,7;1010,2;277
18/11/2024;14:00;25,1;75;1;1009,7;195
18/11/2024;15:00;24,7;76;0,9;1009;77
18/11/2024;16:00;24,5;77;0,8;1008,8;81
18/11/2024;17:00;24,8;75;0,8;1008,4;85
18/11/2024;18:00;24,4;78;0,6;1008,4;22
18/11/2024;19:00;23,2;82;0;1008,3;1
18/11/2024;20:00;22,4;84;0;1008,5;0
18/11/2024;21:00;22;87;0,6;1008,8;0
18/11/2024;22:00;21,5;88;0;1009,3;0
18/11/2024;23:00;21,2;88;0;1009,6;0
18/11/2024;24:00:00;20,8;89;0;1009,5;0
19/11/2024;01:00;20,5;90;0;1009,2;0
19/11/2024;02:00;20,5;90;0;1009;0
19/11/2024;03:00;21,3;91;0,5;1009,4;0
19/11/2024;04:00;21;92;0,5;1009,5;0
19/11/2024;05:00;21,2;92;0;1009,8;0
19/11/2024;06:00;21,5;92;0;1010,3;2
19/11/2024;07:00;22,1;92;0;1010,7;37
19/11/2024;08:00;23,2;88;0;1011,2;76
19/11/2024;09:00;24,5;79;0,6;1011,7;225
19/11/2024;10:00;26;71;1,1;1012;428
19/11/2024;11:00;26,7;69;1,2;1012;559
19/11/2024;12:00;27,2;68;1,3;1011,6;941
19/11/2024;13:00;26,9;68;1,3;1011,3;632
19/11/2024;14:00;26,6;70;1,6;1011,1;386
19/11/2024;15:00;26;72;1,4;1010,9;232
19/11/2024;16:00;25,9;72;1,5;1010,7;110
19/11/2024;17:00;25,3;73;1,1;1010,4;86
19/11/2024;18:00;24,5;76;1,2;1010,3;27
19/11/2024;19:00;24,3;77;0,9;1010,4;5
19/11/2024;20:00;23,8;78;0,6;1010,9;0
19/11/2024;21:00;23,6;80;0,4;1011,5;0
19/11/2024;22:00;23,3;80;0,6;1011,9;0
19/11/2024;23:00;22,6;82;0;1012,3;0
19/11/2024;24:00:00;21,9;84;0;1011,9;0
20/11/2024;01:00;21,5;85;0;1011,2;0
20/11/2024;02:00;21,3;86;0;1010,5;0
20/11/2024;03:00;20,9;86;0;1010,1;0
20/11/2024;04:00;20,5;87;0;1010,2;0
20/11/2024;05:00;20,2;88;0;1010,3;0
20/11/2024;06:00;20,3;88;0;1010,5;11
20/11/2024;07:00;21,6;89;0,5;1011,1;69
20/11/2024;08:00;25,1;75;0,8;1011,3;368
20/11/2024;09:00;26,5;67;0,8;1011,6;334
20/11/2024;10:00;25,9;71;1,3;1011,5;542
20/11/2024;11:00;26,9;68;1;1011,3;442
20/11/2024;12:00;27,4;67;1,1;1010,9;501
20/11/2024;13:00;27,4;65;1,3;1010,4;303
20/11/2024;14:00;26,7;68;1,5;1009,9;178
20/11/2024;15:00;25,7;72;1;1009,4;103
20/11/2024;16:00;25,7;73;1,2;1009,3;79
20/11/2024;17:00;25,2;74;1,1;1009,4;46
20/11/2024;18:00;24,9;76;1,1;1009,7;13
20/11/2024;19:00;24,6;79;0,9;1010,2;1
20/11/2024;20:00;24,3;80;1;1010,9;0
20/11/2024;21:00;24,1;82;0,8;1011,4;0
20/11/2024;22:00;23,8;83;0,6;1011,7;0
20/11/2024;23:00;23,7;85;0;1012;0
20/11/2024;24:00:00;23,6;85;0;1011,9;0
21/11/2024;01:00;23,3;86;0;1011,6;0
21/11/2024;02:00;23,3;87;0;1011,2;0
21/11/2024;03:00;22,9;87;0;1010,9;0
21/11/2024;04:00;22,4;88;0;1010,9;0
21/11/2024;05:00;22,6;89;0;1011,2;0
21/11/2024;06:00;23,1;89;0;1011,8;4
21/11/2024;07:00;23;88;0,6;1012,5;17
21/11/2024;08:00;23,8;88;0,7;1013;133
21/11/2024;09:00;24,4;86;0,8;1013,4;198
21/11/2024;10:00;25;81;1,2;1013,5;281
21/11/2024;11:00;25,4;80;0,9;1013,7;670
21/11/2024;12:00;25,3;81;1,6;1013,8;217
21/11/2024;13:00;25,2;82;1,3;1013,4;283
21/11/2024;14:00;25,2;80;1,4;1012,8;185
21/11/2024;15:00;24,3;84;1,5;1012,3;87
21/11/2024;16:00;23,7;87;1,9;1012;81
21/11/2024;17:00;22,5;90;1,8;1012;30
21/11/2024;18:00;22,1;91;1,5;1012,2;12
21/11/2024;19:00;21,8;92;1,2;1012,7;0
21/11/2024;20:00;21,6;92;1,6;1013,2;0
21/11/2024;21:00;21,6;92;1,4;1013,8;0
21/11/2024;22:00;21,6;92;1,2;1014,2;0
21/11/2024;23:00;21,6;92;1,1;1014,4;0
21/11/2024;24:00:00;21,6;92;1,1;1013,6;0
22/11/2024;01:00;21,9;90;1,2;1013,1;0
22/11/2024;02:00;21,6;90;1,4;1012,8;0
22/11/2024;03:00;21,1;92;1,3;1012,5;0
22/11/2024;04:00;20,9;93;1,3;1012,5;0
22/11/2024;05:00;20,8;93;1,3;1012,6;0
22/11/2024;06:00;21;91;1,5;1012,9;2
22/11/2024;07:00;21,7;87;1,1;1013,4;28
22/11/2024;08:00;22,4;85;1,2;1013,8;83
22/11/2024;09:00;23,2;80;1,5;1014,3;114
22/11/2024;10:00;23,5;77;1,6;1014,5;128
22/11/2024;11:00;23,7;76;1,2;1014,6;116
22/11/2024;12:00;23,9;76;1,2;1014,5;146
22/11/2024;13:00;24,4;75;1,5;1014,1;206
22/11/2024;14:00;23,8;79;1,6;1013,6;117
22/11/2024;15:00;22,9;85;1,5;1013;149
22/11/2024;16:00;23,5;81;1,2;1012,3;139
22/11/2024;17:00;23,4;80;1,2;1012;74
22/11/2024;18:00;22,7;84;1,3;1011,9;23
22/11/2024;19:00;22,4;84;1,5;1012,1;2
22/11/2024;20:00;22,4;84;1,3;1012,4;0
22/11/2024;21:00;22,3;84;1,5;1012,8;0
22/11/2024;22:00;21,9;86;1,4;1013,2;0
22/11/2024;23:00;22;86;1,2;1013,3;0
22/11/2024;24:00:00;21,9;87;1,1;1013;0
23/11/2024;01:00;21,5;88;1,1;1012,4;0
23/11/2024;02:00;21,7;89;1,1;1011,8;0
23/11/2024;03:00;21,6;87;1,4;1011,5;0
23/11/2024;04:00;21,6;87;1,2;1011,6;0
23/11/2024;05:00;21,2;88;1,1;1012;0
23/11/2024;06:00;20,9;90;1,2;1012,4;1
23/11/2024;07:00;20,9;90;1,3;1012,9;25
23/11/2024;08:00;21;90;1,6;1013,5;86
23/11/2024;09:00;21,7;87;1,8;1014;246
23/11/2024;10:00;23;79;1,6;1014,2;204
23/11/2024;11:00;23,2;77;1,9;1014,3;231
23/11/2024;12:00;24,3;72;1,9;1014,2;456
23/11/2024;13:00;23,1;76;1,7;1014,1;147
23/11/2024;14:00;24,4;68;1,9;1013,7;354
23/11/2024;15:00;24;70;1,5;1013,7;202
23/11/2024;16:00;23,1;73;2;1013,6;155
23/11/2024;17:00;22,6;75;1,7;1013,7;77
23/11/2024;18:00;22,5;74;1,5;1013,9;44
23/11/2024;19:00;22;77;1,3;1014,3;2
23/11/2024;20:00;21,9;77;1,3;1014,7;0
23/11/2024;21:00;22;75;1;1014,9;0
23/11/2024;22:00;21,7;77;0,7;1015,2;0
23/11/2024;23:00;21,2;78;0,5;1015,3;0
23/11/2024;24:00:00;21;78;0;1015,1;0
24/11/2024;01:00;21;79;0;1014,6;0
24/11/2024;02:00;20,8;81;0;1014,2;0
24/11/2024;03:00;21;81;0,6;1013,9;0
24/11/2024;04:00;21;81;1,1;1013,8;0
24/11/2024;05:00;20,5;81;1,1;1014;0
24/11/2024;06:00;20,6;80;1,1;1014,3;4
24/11/2024;07:00;21,2;78;0,9;1014,8;37
24/11/2024;08:00;21,9;78;0,8;1015,3;88
24/11/2024;09:00;22,8;72;1,3;1015,6;186
24/11/2024;10:00;23,6;67;1,4;1015,8;310
24/11/2024;11:00;26;58;1,5;1015,7;805
24/11/2024;12:00;25,7;58;1,8;1015,7;490
24/11/2024;13:00;26,4;56;1,8;1015,5;844
24/11/2024;14:00;26,2;55;1,5;1015,4;364
24/11/2024;15:00;26,2;53;1,7;1015,3;216
24/11/2024;16:00;25,5;58;1,9;1014,8;59
24/11/2024;17:00;24,7;61;1,9;1014,9;41
24/11/2024;18:00;23,5;68;1,5;1015;26
24/11/2024;19:00;22,7;70;1,3;1015,3;2
24/11/2024;20:00;22,3;71;1;1015,4;0
24/11/2024;21:00;22,2;74;1;1015,7;0
24/11/2024;22:00;21,3;76;0,6;1016;0
24/11/2024;23:00;21,2;75;0,9;1016,1;0
24/11/2024;24:00:00;21,2;77;0,8;1015,6;0
25/11/2024;01:00;20,4;79;0;1015,2;0
25/11/2024;02:00;20;81;0;1014,5;0
25/11/2024;03:00;19,8;82;0;1014,1;0
25/11/2024;04:00;19,4;84;0;1014;0
25/11/2024;05:00;19;86;0;1013,8;0
25/11/2024;06:00;18,7;87;0;1013,9;4
25/11/2024;07:00;21;83;0,5;1014,3;189
25/11/2024;08:00;25,5;62;0,8;1014,7;474
25/11/2024;09:00;26,8;57;1,2;1015;686
25/11/2024;10:00;26,6;58;1,3;1014,9;843
25/11/2024;11:00;27,6;51;1,7;1014,7;992
25/11/2024;12:00;27,6;53;1,8;1014,5;1021
25/11/2024;13:00;27,7;52;1,7;1014,1;776
25/11/2024;14:00;27,7;53;1,9;1013,7;435
25/11/2024;15:00;27;57;2;1013,5;289
25/11/2024;16:00;26,7;58;1,6;1013;68
25/11/2024;17:00;26,5;58;1,6;1012,4;40
25/11/2024;18:00;25,4;61;1,1;1012,1;17
25/11/2024;19:00;24,3;65;0,9;1012,1;2
25/11/2024;20:00;23,5;68;0,8;1012,5;0
25/11/2024;21:00;23;72;0,7;1012,9;0
25/11/2024;22:00;22,2;75;0;1013,1;0
25/11/2024;23:00;21,8;78;0;1012,9;0
25/11/2024;24:00:00;21,5;80;0;1012,4;0
26/11/2024;01:00;21,3;82;0,5;1012;0
26/11/2024;02:00;21;83;0;1011,5;0
26/11/2024;03:00;21;84;0;1011,5;0
26/11/2024;04:00;20,8;84;0,6;1011,3;0
26/11/2024;05:00;20,5;85;0,6;1011,2;0
26/11/2024;06:00;20,4;86;0;1011,2;10
26/11/2024;07:00;21,8;85;0,7;1011,9;158
26/11/2024;08:00;23,1;77;0,8;1012,6;323
26/11/2024;09:00;25,5;66;1,3;1012,3;608
26/11/2024;10:00;26,9;60;0,9;1011,9;792
26/11/2024;11:00;26,6;63;1;1011,6;924
26/11/2024;12:00;25,7;68;1,6;1011,4;976
26/11/2024;13:00;25,7;70;1,4;1011,2;636
26/11/2024;14:00;26,1;67;1;1010,6;261
26/11/2024;15:00;27,1;64;1,2;1009,4;194
26/11/2024;16:00;27,9;62;1,2;1008,4;67
26/11/2024;17:00;27,7;63;1,1;1008,1;84
26/11/2024;18:00;27,3;64;1;1007,9;34
26/11/2024;19:00;26;65;1;1008,1;2
26/11/2024;20:00;25;65;0,9;1008,5;0
26/11/2024;21:00;24,5;65;0,7;1008,8;0
26/11/2024;22:00;23,9;69;0;1008,8;0
26/11/2024;23:00;23,5;72;0;1008,6;0
26/11/2024;24:00:00;23,3;76;0;1008,1;0
27/11/2024;01:00;23,2;78;0;1007,7;0
27/11/2024;02:00;23,1;78;0;1007,4;0
27/11/2024;03:00;22,4;84;0,6;1007,3;0
27/11/2024;04:00;22;87;0,7;1007,4;0
27/11/2024;05:00;21,8;88;0,8;1007,5;0
27/11/2024;06:00;21,7;89;0,5;1008,1;12
27/11/2024;07:00;23;88;0;1008,6;133
27/11/2024;08:00;27,2;68;1,1;1008,9;423
27/11/2024;09:00;26,1;71;1;1009,4;516
27/11/2024;10:00;27,1;68;0,9;1009,4;811
27/11/2024;11:00;29;61;1,1;1008,6;909
27/11/2024;12:00;28,8;61;1;1008;713
27/11/2024;13:00;27,7;65;1;1007,4;591
27/11/2024;14:00;27,8;65;1,3;1006,9;297
27/11/2024;15:00;28,3;62;1,1;1006,3;177
27/11/2024;16:00;28,3;62;1,1;1005,7;78
27/11/2024;17:00;29,2;60;0,9;1005,1;53
27/11/2024;18:00;29,1;64;0,7;1004,8;23
27/11/2024;19:00;28,4;65;0,7;1004,9;3
27/11/2024;20:00;27,5;65;0,5;1005,6;0
27/11/2024;21:00;26,8;68;0,8;1006,2;0
27/11/2024;22:00;26;73;0;1006,6;0
27/11/2024;23:00;25,5;76;0;1006,4;0
27/11/2024;24:00:00;25,6;79;0,6;1006;0
28/11/2024;01:00;24;81;0,9;1006,1;0
28/11/2024;02:00;23,4;85;0,8;1006,1;0
28/11/2024;03:00;23,8;84;0,7;1005,5;0
28/11/2024;04:00;23,5;84;0;1005,3;0
28/11/2024;05:00;23,1;86;0;1005;0
28/11/2024;06:00;23,1;86;0;1005;11
28/11/2024;07:00;25;83;0,6;1005,3;157
28/11/2024;08:00;29,5;64;0,6;1005,5;414
28/11/2024;09:00;32,5;54;1;1005,5;623
28/11/2024;10:00;32,6;52;1;1005,6;786
28/11/2024;11:00;32;52;0,8;1005,5;904
28/11/2024;12:00;32,8;48;0,8;1005,1;561
28/11/2024;13:00;28,3;65;1,3;1006,2;245
28/11/2024;14:00;27,5;71;0,9;1006,3;261
28/11/2024;15:00;28,3;65;0,9;1006,1;158
28/11/2024;16:00;27,1;70;1;1006,7;128
28/11/2024;17:00;26,7;71;0,7;1007,3;56
28/11/2024;18:00;26,1;78;0,8;1008,3;3
28/11/2024;19:00;24,8;85;0,7;1008,7;0
28/11/2024;20:00;23,6;90;0,6;1009,1;0
28/11/2024;21:00;23,1;91;0,6;1009,7;0
28/11/2024;22:00;23,3;91;0;1009,7;0
28/11/2024;23:00;23,5;92;0,7;1009;0
28/11/2024;24:00:00;23,4;92;0,7;1008,3;0
29/11/2024;01:00;23,3;92;0,5;1007,6;0
29/11/2024;02:00;23,2;92;0;1006,8;0
29/11/2024;03:00;23,5;92;0,7;1007;0
29/11/2024;04:00;23,5;91;1,1;1007,4;0
29/11/2024;05:00;23,4;91;1;1007,3;0
29/11/2024;06:00;23,3;91;0;1007,5;4
29/11/2024;07:00;23,7;91;0;1008,3;45
29/11/2024;08:00;24,6;88;0,6;1009,1;126
29/11/2024;09:00;25,5;82;0,6;1009,7;133
29/11/2024;10:00;26,3;80;0,6;1009,5;187
29/11/2024;11:00;26,3;78;1,3;1009,7;305
29/11/2024;12:00;27,6;72;1,1;1009,7;483
29/11/2024;13:00;28,8;67;1,2;1009;472
29/11/2024;14:00;29;66;1,4;1008,5;353
29/11/2024;15:00;29,3;64;1,2;1008;239
29/11/2024;16:00;29,1;64;1,2;1007,4;176
29/11/2024;17:00;28;65;1,2;1007,2;92
29/11/2024;18:00;27,4;68;1,1;1007,2;58
29/11/2024;19:00;26,6;70;0,9;1007,8;4
29/11/2024;20:00;26;73;0,9;1008,1;0
29/11/2024;21:00;25,2;77;0,6;1008,3;0
29/11/2024;22:00;24,8;80;0,6;1008,7;0
29/11/2024;23:00;24,8;81;0,6;1009;0
29/11/2024;24:00:00;24,9;81;0,7;1009;0
30/11/2024;01:00;24,5;83;0,6;1008,5;0
30/11/2024;02:00;24,2;85;0,7;1008,1;0
30/11/2024;03:00;23,6;88;0;1008,1;0
30/11/2024;04:00;23,4;89;0;1008,1;0
30/11/2024;05:00;23,6;89;0;1008,3;0
30/11/2024;06:00;23,6;90;0,7;1008,8;8
30/11/2024;07:00;23,9;90;0,9;1009,6;51
30/11/2024;08:00;24,7;89;0,7;1010,2;102
30/11/2024;09:00;26;83;0,8;1010,4;237
30/11/2024;10:00;28,9;68;0,9;1010,4;748
30/11/2024;11:00;29,4;65;1,4;1010,5;772
30/11/2024;12:00;29;67;1,2;1010,4;662
30/11/2024;13:00;28,5;69;1,4;1010,3;523
30/11/2024;14:00;27,2;76;1,4;1010,3;328
30/11/2024;15:00;27;77;1;1010;236
30/11/2024;16:00;26,1;79;1,1;1009,9;117
30/11/2024;17:00;25,7;79;1,1;1009,7;56
30/11/2024;18:00;25,4;80;1;1009,9;16
30/11/2024;19:00;25,1;80;0,9;1010,3;1
30/11/2024;20:00;25,1;78;0,8;1010,7;0
30/11/2024;21:00;24,9;79;0,9;1011;0
30/11/2024;22:00;24,8;80;0,9;1011,3;0
30/11/2024;23:00;24,8;81;0,7;1011,5;0
30/11/2024;24:00:00;24,7;80;0,6;1011,4;0
01/12/2024;01:00;24,7;80;0,7;1011,1;0
01/12/2024;02:00;24;84;0,9;1010,7;0
01/12/2024;03:00;23,4;86;0,8;1010,5;0
01/12/2024;04:00;23,1;88;0;1010,4;0
01/12/2024;05:00;23,2;89;0;1010,5;0
01/12/2024;06:00;23,2;90;0;1010,7;3
01/12/2024;07:00;23,7;90;0;1010,9;41
01/12/2024;08:00;24,4;88;0,9;1011,4;92
01/12/2024;09:00;25,1;83;0,8;1011,5;97
01/12/2024;10:00;26;81;1;1011,4;315
01/12/2024;11:00;26,5;76;1;1011;218
01/12/2024;12:00;27,4;71;1,8;1010,6;488
01/12/2024;13:00;28,6;66;1,8;1010;531
01/12/2024;14:00;28,1;67;1,6;1009,4;333
01/12/2024;15:00;27,7;68;1,5;1008,9;231
01/12/2024;16:00;27,1;72;1,2;1008,3;138
01/12/2024;17:00;26,7;72;1,5;1007,8;102
01/12/2024;18:00;25,8;77;1,2;1007,7;20
01/12/2024;19:00;25,3;80;0,9;1007,8;0
01/12/2024;20:00;25;82;0,8;1007,4;0
01/12/2024;21:00;24,4;83;0;1006,6;0
01/12/2024;22:00;24,1;85;0;1005,7;0
01/12/2024;23:00;24;86;0,7;1005,6;0
01/12/2024;24:00:00;24;86;0,6;1006,3;0
02/12/2024;01:00;23,6;87;0;1006,7;0
02/12/2024;02:00;23,6;87;0;1006,7;0
02/12/2024;03:00;23,4;88;0;1006,4;0
02/12/2024;04:00;23;88;0;1005,8;0
02/12/2024;05:00;22,9;89;0;1005,4;0
02/12/2024;06:00;22,8;89;0,5;1005,2;11
02/12/2024;07:00;24,6;88;0;1005,5;125
02/12/2024;08:00;28,1;70;0,8;1005,6;294
02/12/2024;09:00;28,8;68;1;1005,6;403
02/12/2024;10:00;31,4;61;0,7;1005,6;451
02/12/2024;11:00;30;65;0,9;1005,7;799
02/12/2024;12:00;33,5;52;1,1;1005;787
02/12/2024;13:00;32,3;54;1;1004,4;353
02/12/2024;14:00;29,6;67;1;1004,3;293
02/12/2024;15:00;28,1;69;0,9;1004,3;104
02/12/2024;16:00;27,6;72;0,6;1004,2;36
02/12/2024;17:00;27,6;74;0,5;1004,7;24
02/12/2024;18:00;26,5;81;0,8;1005,3;31
02/12/2024;19:00;26;81;0,8;1005,9;3
02/12/2024;20:00;25,5;81;0,9;1006,9;0
02/12/2024;21:00;25,3;79;0,8;1007,5;0
02/12/2024;22:00;25,2;78;0,8;1007,8;0
02/12/2024;23:00;24,6;81;0,8;1007,4;0
02/12/2024;24:00:00;24,2;85;0;1006,7;0
03/12/2024;01:00;24;87;0;1005,8;0
03/12/2024;02:00;23,9;88;0;1005,4;0
03/12/2024;03:00;23,6;89;0;1005,4;0
03/12/2024;04:00;23,7;90;0;1005,5;0
03/12/2024;05:00;23,6;91;0;1005,9;0
03/12/2024;06:00;23,7;91;0;1006,5;0
03/12/2024;07:00;23,8;92;0,4;1007;17
03/12/2024;08:00;23,9;93;0;1007,3;33
03/12/2024;09:00;24;93;0,8;1007,3;27
03/12/2024;10:00;23,8;94;0,9;1007,3;24
03/12/2024;11:00;23,7;94;0,9;1007,3;55
03/12/2024;12:00;23,9;93;1,1;1007,3;76
03/12/2024;13:00;24,2;92;1,1;1007;90
03/12/2024;14:00;24,1;90;1;1006,8;48
03/12/2024;15:00;23,5;91;1,1;1007,1;51
03/12/2024;16:00;23,7;92;0,6;1007;102
03/12/2024;17:00;23,4;93;0,7;1007,2;43
03/12/2024;18:00;23,1;93;0,8;1007,3;10
03/12/2024;19:00;22,8;94;1,6;1007,8;0
03/12/2024;20:00;22,4;94;1,3;1008,7;0
03/12/2024;21:00;22,2;94;1,5;1009,5;0
03/12/2024;22:00;21,9;94;1,8;1010,3;0
03/12/2024;23:00;21,5;94;1,3;1010,9;0
03/12/2024;24:00:00;21,5;94;0,6;1011,2;0
04/12/2024;01:00;21,3;94;0;1011,1;0
04/12/2024;02:00;20,9;94;1;1011;0
04/12/2024;03:00;20,8;95;0,7;1010,9;0
04/12/2024;04:00;20,6;95;0,7;1011;0
04/12/2024;05:00;20,3;95;0,9;1011,6;0
04/12/2024;06:00;20;95;0,8;1012,2;1
04/12/2024;07:00;19,8;95;0,6;1012,7;19
04/12/2024;08:00;20,2;95;0;1013,2;48
04/12/2024;09:00;20,9;95;0,5;1013,4;118
04/12/2024;10:00;21,4;95;0,6;1013,4;151
04/12/2024;11:00;22,2;94;0,7;1013,4;225
04/12/2024;12:00;23,2;84;0,9;1013,3;288
04/12/2024;13:00;24,2;71;0,9;1013;282
04/12/2024;14:00;24;71;1,2;1012,6;175
04/12/2024;15:00;23,8;73;1;1012,1;154
04/12/2024;16:00;23,4;73;1,1;1011,8;61
04/12/2024;17:00;22,2;76;1,1;1011,9;24
04/12/2024;18:00;21,8;78;0,9;1012;3
04/12/2024;19:00;21,7;80;0,8;1012,1;0
04/12/2024;20:00;21,3;82;1;1012,4;0
04/12/2024;21:00;21,5;82;0,9;1012,7;0
04/12/2024;22:00;21,8;78;1,1;1012,9;0
04/12/2024;23:00;21,7;74;1,3;1013,1;0
04/12/2024;24:00:00;21,3;77;1;1012,6;0
05/12/2024;01:00;20,8;83;0;1012,1;0
05/12/2024;02:00;20,1;87;0;1011,5;0
05/12/2024;03:00;20;88;0;1010,9;0
05/12/2024;04:00;20,1;89;0;1010,5;0
05/12/2024;05:00;20;90;0;1010,5;0
05/12/2024;06:00;20,2;90;0;1010,8;0
05/12/2024;07:00;20,4;91;0;1011,3;13
05/12/2024;08:00;21,1;92;0,6;1011,5;118
05/12/2024;09:00;23,6;88;1;1011,5;453
05/12/2024;10:00;26,8;67;1,2;1011,5;687
05/12/2024;11:00;26,9;66;1,1;1011,3;426
05/12/2024;12:00;26;71;1,4;1011,1;336
05/12/2024;13:00;27,2;67;1,1;1010,5;473
05/12/2024;14:00;26,8;67;1,4;1010;277
05/12/2024;15:00;26,3;69;1,2;1009,8;219
05/12/2024;16:00;26;70;1,1;1009,6;171
05/12/2024;17:00;25,2;72;1;1009,2;74
05/12/2024;18:00;24,8;75;0,9;1009,4;53
05/12/2024;19:00;24,2;77;0,7;1009,7;4
05/12/2024;20:00;23;83;0,6;1010,1;0
05/12/2024;21:00;23;86;0;1010,6;0
05/12/2024;22:00;23;86;0;1010,8;0
05/12/2024;23:00;22,9;87;0;1011;0
05/12/2024;24:00:00;22,9;87;0;1010,4;0
06/12/2024;01:00;22,6;88;0;1009,9;0
06/12/2024;02:00;22,5;89;0;1009,4;0
06/12/2024;03:00;22,2;89;0;1009,1;0
06/12/2024;04:00;21,9;90;0;1009;0
06/12/2024;05:00;21,7;90;0;1009,1;0
06/12/2024;06:00;21,8;90;0;1009,6;6
06/12/2024;07:00;23;91;0;1009,9;89
06/12/2024;08:00;24,6;88;0;1009,8;193
06/12/2024;09:00;27,4;74;0,7;1009,5;405
06/12/2024;10:00;30,1;63;0,8;1009,1;796
06/12/2024;11:00;30,7;62;1,1;1008,6;918
06/12/2024;12:00;30,3;64;1,1;1007,8;945
06/12/2024;13:00;31,4;61;1,1;1007,1;505
06/12/2024;14:00;31,6;61;1,2;1006,4;463
06/12/2024;15:00;30,6;64;1,1;1005,7;368
06/12/2024;16:00;30,3;65;1;1005,5;80
06/12/2024;17:00;30,1;65;1;1005,2;39
06/12/2024;18:00;29,9;66;0,6;1005,4;39
06/12/2024;19:00;28,9;68;0,7;1005,7;3
06/12/2024;20:00;27,8;74;0,7;1006,4;0
06/12/2024;21:00;27;78;0,6;1007;0
06/12/2024;22:00;26,8;80;0;1007,3;0
06/12/2024;23:00;27;81;0;1007,1;0
06/12/2024;24:00:00;26,8;83;0;1006,6;0
07/12/2024;01:00;26,5;83;0;1006,1;0
07/12/2024;02:00;26,1;84;0;1005,9;0
07/12/2024;03:00;26,1;84;0;1005,7;0
07/12/2024;04:00;25,9;85;0;1005,6;0
07/12/2024;05:00;25,5;85;0;1005,9;0
07/12/2024;06:00;25,6;86;0;1006,3;17
07/12/2024;07:00;27,6;83;0;1006,8;104
07/12/2024;08:00;29,3;73;0;1007,2;131
07/12/2024;09:00;30,2;65;0;1007,2;170
07/12/2024;10:00;33,1;57;1;1006,8;561
07/12/2024;11:00;31,8;61;1,9;1006,7;672
07/12/2024;12:00;30,6;64;1,4;1007,2;769
07/12/2024;13:00;31,4;61;1,5;1007;548
07/12/2024;14:00;31,3;61;1,5;1006,5;345
07/12/2024;15:00;30,4;63;1,9;1006,6;261
07/12/2024;16:00;28,3;70;1,6;1007,4;80
07/12/2024;17:00;26,3;79;1,4;1008,5;2
07/12/2024;18:00;24,6;87;1,2;1009,5;1
07/12/2024;19:00;24,2;91;1,3;1010,1;0
07/12/2024;20:00;23,7;92;1,2;1010,5;0
07/12/2024;21:00;23,4;93;1;1011;0
07/12/2024;22:00;23,1;93;0,9;1011,4;0
07/12/2024;23:00;22,9;93;0,7;1011,5;0
07/12/2024;24:00:00;22,7;93;0,6;1010,8;0
08/12/2024;01:00;22,7;93;0,7;1010,2;0
